Iteration,Collisions,Consecutive
244276,1871,0
244302,1872,0
244520,1873,0
244630,1874,0
244657,1875,0
244683,1876,0
244684,1877,0
244858,1878,0
245195,1879,0
245358,1880,0
245472,1881,0
245537,1882,0
245695,1883,0
245770,1884,0
245772,1885,0
245774,1886,0
245826,1887,0
245924,1888,0
245999,1889,0
246039,1890,0
246041,1891,0
246052,1892,0
246056,1893,0
246167,1894,0
246306,1895,0
246312,1896,0
246314,1897,0
246320,1898,0
246585,1899,0
246649,1900,0
246672,1901,0
246716,1902,0
246757,1903,0
246773,1904,0
246778,1905,0
246994,1906,0
247000,1907,0
247037,1908,0
247090,1909,0
247175,1910,0
247202,1911,0
247298,1912,0
247370,1913,0
247377,1914,0
247415,1915,0
247588,1916,0
247628,1917,0
247695,1918,0
247736,1919,0
247750,1920,0
247815,1921,0
247855,1922,0
247900,1923,0
247917,1924,0
247943,1925,0
247950,1926,0
247996,1927,0
248035,1928,0
248080,1929,0
248095,1930,0
248168,1931,0
248293,1932,0
248363,1933,0
248391,1934,0
248423,1935,0
248499,1936,0
248522,1937,0
248661,1938,0
249082,1939,0
249129,1940,0
249272,1941,0
249291,1942,0
249371,1943,0
249373,1944,0
249538,1945,0
249567,1946,0
249585,1947,0
249806,1948,0
249881,1949,0
250111,1950,0
250116,1951,0
250127,1952,0
250147,1953,0
250242,1954,0
250303,1955,0
250397,1956,0
250401,1957,0
250459,1958,0
250511,1959,0
250548,1960,0
250605,1961,0
250658,1962,0
250674,1963,0
250690,1964,0
250692,1965,0
250716,1966,0
250891,1967,0
250973,1968,0
250976,1969,0
250984,1970,0
251092,1971,0
251272,1972,0
251276,1973,0
251385,1974,0
251389,1975,0
251420,1976,0
251480,1977,0
251481,1978,0
251528,1979,0
251693,1980,0
251765,1981,0
251881,1982,0
251938,1983,0
251954,1984,0
252008,1985,0
252019,1986,0
252075,1987,0
252111,1988,0
252223,1989,0
252263,1990,0
252443,1991,0
252501,1992,0
252573,1993,0
252644,1994,0
252709,1995,0
252865,1996,0
252868,1997,0
252977,1998,0
253040,1999,0
253111,2000,0
253131,2001,0
253182,2002,0
253346,2003,0
253376,2004,0
253388,2005,0
253616,2006,0
253729,2007,0
253819,2008,0
254012,2009,0
254110,2010,0
254178,2011,0
254209,2012,0
254219,2013,0
254340,2014,0
254354,2015,0
254443,2016,0
254491,2017,0
254538,2018,0
254643,2019,0
254669,2020,0
254699,2021,0
254702,2022,0
254735,2023,0
254860,2024,0
254918,2025,0
254982,2026,0
254993,2027,0
255028,2028,0
255123,2029,0
255137,2030,0
255148,2031,0
255155,2032,0
255232,2033,0
255264,2034,0
255430,2035,0
255491,2036,0
255495,2037,0
255618,2038,0
255794,2039,0
255801,2040,0
255822,2041,0
255897,2042,0
255972,2043,0
255993,2044,0
256007,2045,0
256041,2046,0
256105,2047,0
256106,2048,0
256124,2049,0
256241,2050,0
256279,2051,0
256620,2052,0
256742,2053,0
256757,2054,0
256787,2055,0
256877,2056,0
256921,2057,0
257066,2058,0
257099,2059,0
257138,2060,0
257161,2061,0
257275,2062,0
257284,2063,0
257290,2064,0
257367,2065,0
257526,2066,0
257545,2067,0
257560,2068,0
257606,2069,0
257620,2070,0
257625,2071,0
257652,2072,0
257718,2073,0
257866,2074,0
257899,2075,0
257913,2076,0
257917,2077,0
258094,2078,0
258135,2079,0
258178,2080,0
258191,2081,0
258221,2082,0
258338,2083,0
258351,2084,0
258516,2085,0
258551,2086,0
258599,2087,0
258617,2088,0
258652,2089,0
258733,2090,0
258742,2091,0
258744,2092,0
258750,2093,0
258788,2094,0
258820,2095,0
258929,2096,0
258936,2097,0
258958,2098,0
258972,2099,0
259017,2100,0
259119,2101,0
259337,2102,0
259360,2103,0
259446,2104,0
259491,2105,0
259492,2106,0
259526,2107,0
259564,2108,0
259672,2109,0
259733,2110,0
259997,2111,0
260079,2112,0
260091,2113,0
260174,2114,0
260286,2115,0
260319,2116,0
260448,2117,0
260577,2118,0
260597,2119,0
260618,2120,0
260700,2121,0
260804,2122,0
260820,2123,0
260888,2124,0
261000,2125,0
261135,2126,0
261192,2127,0
261263,2128,0
261301,2129,0
261311,2130,0
261344,2131,0
261371,2132,0
261386,2133,0
261403,2134,0
261405,2135,0
261530,2136,0
261651,2137,0
261658,2138,0
261664,2139,0
261773,2140,0
261790,2141,0
261811,2142,0
261897,2143,0
261930,2144,0
261967,2145,0
262078,2146,0
262186,2147,0
262275,2148,0
262315,2149,0
262332,2150,0
262338,2151,0
262397,2152,0
262473,2153,0
262593,2154,0
262680,2155,0
262786,2156,0
262949,2157,0
263094,2158,0
263210,2159,0
263615,2160,0
263773,2161,0
263862,2162,0
263902,2163,0
263966,2164,0
264009,2165,0
264069,2166,0
264121,2167,0
264168,2168,0
264189,2169,0
264414,2170,0
264424,2171,0
264469,2172,0
264551,2173,0
264593,2174,0
264659,2175,0
264773,2176,0
264803,2177,0
264938,2178,0
264964,2179,0
265038,2180,0
265066,2181,0
265073,2182,0
265113,2183,0
265220,2184,0
265230,2185,0
265406,2186,0
265415,2187,0
265421,2188,0
265463,2189,0
265475,2190,0
265624,2191,0
265625,2192,0
265748,2193,0
265780,2194,0
265826,2195,0
265879,2196,0
266150,2197,0
266213,2198,0
266421,2199,0
266435,2200,0
266458,2201,0
266463,2202,0
266609,2203,0
266739,2204,0
266754,2205,0
266818,2206,0
266923,2207,0
267213,2208,0
267388,2209,0
267507,2210,0
267596,2211,0
267633,2212,0
267657,2213,0
267708,2214,0
267836,2215,0
267906,2216,0
267948,2217,0
268051,2218,0
268059,2219,0
268075,2220,0
268076,2221,0
268101,2222,0
268176,2223,0
268212,2224,0
268227,2225,0
268374,2226,0
268389,2227,0
268459,2228,0
268702,2229,0
268764,2230,0
268775,2231,0
268803,2232,0
268853,2233,0
268930,2234,0
268932,2235,0
268970,2236,0
269012,2237,0
269077,2238,0
269095,2239,0
269228,2240,0
269246,2241,0
269273,2242,0
269291,2243,0
269388,2244,0
269455,2245,0
269474,2246,0
269482,2247,0
269485,2248,0
269501,2249,0
269542,2250,0
269562,2251,0
269742,2252,0
269745,2253,0
269806,2254,0
269840,2255,0
269908,2256,0
269913,2257,0
269974,2258,0
270028,2259,0
270042,2260,0
270058,2261,0
270204,2262,0
270225,2263,0
270229,2264,0
270245,2265,0
270390,2266,0
270406,2267,0
270440,2268,0
270461,2269,0
270464,2270,0
270525,2271,0
270572,2272,0
270582,2273,0
270592,2274,0
270628,2275,0
270678,2276,0
270948,2277,0
270977,2278,0
271109,2279,0
271159,2280,0
271183,2281,0
271238,2282,0
271271,2283,0
271280,2284,0
271387,2285,0
271451,2286,0
271616,2287,0
271640,2288,0
271652,2289,0
271775,2290,0
271948,2291,0
271973,2292,0
272143,2293,0
272195,2294,0
272258,2295,0
272279,2296,0
272294,2297,0
272333,2298,0
272396,2299,0
272418,2300,0
272653,2301,0
272664,2302,0
272698,2303,0
272722,2304,0
272793,2305,0
272957,2306,0
272958,2307,0
272981,2308,0
273162,2309,0
273411,2310,0
273447,2311,0
273549,2312,0
273606,2313,0
273701,2314,0
273755,2315,0
273777,2316,0
273870,2317,0
274054,2318,0
274083,2319,0
274272,2320,0
274343,2321,0
274407,2322,0
274431,2323,0
274534,2324,0
274548,2325,0
274688,2326,0
274735,2327,0
274750,2328,0
274755,2329,0
274771,2330,0
274807,2331,0
274831,2332,0
274903,2333,0
275031,2334,0
275032,2335,0
275045,2336,0
275073,2337,0
275117,2338,0
275129,2339,0
275172,2340,0
275181,2341,0
275294,2342,0
275335,2343,0
275347,2344,0
275390,2345,0
275424,2346,0
275481,2347,0
275487,2348,0
275547,2349,0
275632,2350,0
275695,2351,0
275777,2352,0
275814,2353,0
275849,2354,0
275863,2355,0
275869,2356,0
275987,2357,0
276045,2358,0
276107,2359,0
276495,2360,0
276619,2361,0
276639,2362,0
276747,2363,0
276853,2364,0
276908,2365,0
276975,2366,0
277132,2367,0
277188,2368,0
277365,2369,0
277414,2370,0
277436,2371,0
277453,2372,0
277498,2373,0
277526,2374,0
277588,2375,0
277724,2376,0
277781,2377,0
277895,2378,0
277912,2379,0
277933,2380,0
277970,2381,0
278004,2382,0
278033,2383,0
278058,2384,0
278095,2385,0
278153,2386,0
278205,2387,0
278256,2388,0
278275,2389,0
278299,2390,0
278367,2391,0
278491,2392,0
278523,2393,0
278524,2394,0
278531,2395,0
278576,2396,0
278606,2397,0
278643,2398,0
278657,2399,0
278707,2400,0
278746,2401,0
278769,2402,0
278776,2403,0
278797,2404,0
278799,2405,0
278817,2406,0
278825,2407,0
278834,2408,0
278983,2409,0
278994,2410,0
279038,2411,0
279195,2412,0
279234,2413,0
279235,2414,0
279269,2415,0
279543,2416,0
279564,2417,0
279610,2418,0
279774,2419,0
279826,2420,0
279859,2421,0
279869,2422,0
279928,2423,0
279934,2424,0
279942,2425,0
279951,2426,0
279959,2427,0
279976,2428,0
279981,2429,0
280016,2430,0
280032,2431,0
280038,2432,0
280062,2433,0
280083,2434,0
280104,2435,0
280130,2436,0
280181,2437,0
280204,2438,0
280232,2439,0
280233,2440,0
280286,2441,0
280434,2442,0
280478,2443,0
280512,2444,0
280590,2445,0
280632,2446,0
280670,2447,0
280683,2448,0
280697,2449,0
280851,2450,0
280888,2451,0
280895,2452,0
280917,2453,0
280921,2454,0
280927,2455,0
281076,2456,0
281243,2457,0
281325,2458,0
281391,2459,0
281485,2460,0
281510,2461,0
281674,2462,0
281691,2463,0
281709,2464,0
281753,2465,0
281759,2466,0
281811,2467,0
281846,2468,0
281870,2469,0
281908,2470,0
281915,2471,0
281951,2472,0
281993,2473,0
282013,2474,0
282077,2475,0
282102,2476,0
282107,2477,0
282109,2478,0
282149,2479,0
282155,2480,0
282206,2481,0
282368,2482,0
282378,2483,0
282513,2484,0
282670,2485,0
282672,2486,0
282788,2487,0
282952,2488,0
282956,2489,0
282995,2490,0
283072,2491,0
283077,2492,0
283089,2493,0
283098,2494,0
283179,2495,0
283188,2496,0
283268,2497,0
283280,2498,0
283325,2499,0
283360,2500,0
283372,2501,0
283397,2502,0
283509,2503,0
283760,2504,0
283794,2505,0
283825,2506,0
283847,2507,0
283898,2508,0
283945,2509,0
283970,2510,0
283992,2511,0
284071,2512,0
284179,2513,0
284249,2514,0
284449,2515,0
284450,2516,0
284576,2517,0
284594,2518,0
284613,2519,0
284645,2520,0
284667,2521,0
284684,2522,0
284720,2523,0
284763,2524,0
284776,2525,0
284866,2526,0
284958,2527,0
284973,2528,0
284984,2529,0
285060,2530,0
285215,2531,0
285584,2532,0
285694,2533,0
285699,2534,0
285747,2535,0
285877,2536,0
285981,2537,0
286002,2538,0
286008,2539,0
286075,2540,0
286117,2541,0
286248,2542,0
286257,2543,0
286288,2544,0
286348,2545,0
286366,2546,0
286405,2547,0
286486,2548,0
286532,2549,0
286553,2550,0
286567,2551,0
286657,2552,0
286663,2553,0
286672,2554,0
286791,2555,0
286864,2556,0
286934,2557,0
286962,2558,0
286963,2559,0
287111,2560,0
287123,2561,0
287171,2562,0
287247,2563,0
287314,2564,0
287350,2565,0
287418,2566,0
287468,2567,0
287495,2568,0
287563,2569,0
287595,2570,0
287630,2571,0
287818,2572,0
288021,2573,0
288034,2574,0
288176,2575,0
288218,2576,0
288260,2577,0
288303,2578,0
288315,2579,0
288333,2580,0
288497,2581,0
288627,2582,0
288743,2583,0
288846,2584,0
288884,2585,0
288893,2586,0
288901,2587,0
288934,2588,0
289001,2589,0
289061,2590,0
289131,2591,0
289241,2592,0
289261,2593,0
289295,2594,0
289445,2595,0
289518,2596,0
289525,2597,0
289596,2598,0
289638,2599,0
289646,2600,0
289659,2601,0
289924,2602,0
289998,2603,0
290011,2604,0
290015,2605,0
290307,2606,0
290368,2607,0
290467,2608,0
290501,2609,0
290540,2610,0
290649,2611,0
290686,2612,0
290749,2613,0
290853,2614,0
290976,2615,0
290985,2616,0
291100,2617,0
291121,2618,0
291185,2619,0
291460,2620,0
291531,2621,0
291616,2622,0
291681,2623,0
291808,2624,0
291886,2625,0
291931,2626,0
291962,2627,0
292038,2628,0
292080,2629,0
292100,2630,0
292121,2631,0
292237,2632,0
292339,2633,0
292491,2634,0
292501,2635,0
292514,2636,0
292545,2637,0
292555,2638,0
292598,2639,0
292656,2640,0
292805,2641,0
292837,2642,0
292908,2643,0
292915,2644,0
292998,2645,0
293005,2646,0
293131,2647,0
293186,2648,0
293195,2649,0
293246,2650,0
293251,2651,0
293263,2652,0
293306,2653,0
293489,2654,0
293530,2655,0
293645,2656,0
293674,2657,0
293708,2658,0
293754,2659,0
293825,2660,0
293831,2661,0
293971,2662,0
293973,2663,0
293984,2664,0
294169,2665,0
294208,2666,0
294262,2667,0
294271,2668,0
294344,2669,0
294397,2670,0
294527,2671,0
294548,2672,0
294609,2673,0
294707,2674,0
294714,2675,0
294723,2676,0
294763,2677,0
294771,2678,0
294880,2679,0
294909,2680,0
295035,2681,0
295084,2682,0
295126,2683,0
295141,2684,0
295220,2685,0
295409,2686,0
295484,2687,0
295521,2688,0
295592,2689,0
295606,2690,0
295707,2691,0
295773,2692,0
295781,2693,0
295855,2694,0
295869,2695,0
295954,2696,0
295972,2697,0
296029,2698,0
296067,2699,0
296134,2700,0
296155,2701,0
296192,2702,0
296299,2703,0
296476,2704,0
296616,2705,0
296695,2706,0
296705,2707,0
296746,2708,0
296753,2709,0
296806,2710,0
296807,2711,0
296910,2712,0
297030,2713,0
297069,2714,0
297111,2715,0
297154,2716,0
297196,2717,0
297215,2718,0
297259,2719,0
297270,2720,0
297342,2721,0
297353,2722,0
297398,2723,0
297508,2724,0
297524,2725,0
297543,2726,0
297546,2727,0
297597,2728,0
297677,2729,0
297686,2730,0
297845,2731,0
297899,2732,0
297924,2733,0
298000,2734,0
298104,2735,0
298159,2736,0
298177,2737,0
298280,2738,0
298289,2739,0
298347,2740,0
298385,2741,0
298409,2742,0
298500,2743,0
298674,2744,0
298678,2745,0
298698,2746,0
298752,2747,0
298754,2748,0
298792,2749,0
298873,2750,0
299070,2751,0
299081,2752,0
299094,2753,0
299107,2754,0
299164,2755,0
299336,2756,0
299374,2757,0
299498,2758,0
299537,2759,0
299544,2760,0
299550,2761,0
299605,2762,0
299612,2763,0
299723,2764,0
299766,2765,0
299777,2766,0
299900,2767,0
300062,2768,0
300105,2769,0
300120,2770,0
300195,2771,0
300258,2772,0
300285,2773,0
300362,2774,0
300365,2775,0
300374,2776,0
300386,2777,0
300407,2778,0
300481,2779,0
300531,2780,0
300554,2781,0
300571,2782,0
300579,2783,0
300584,2784,0
300608,2785,0
300666,2786,0
300667,2787,0
300687,2788,0
300821,2789,0
300852,2790,0
300853,2791,0
300899,2792,0
300930,2793,0
300970,2794,0
301228,2795,0
301310,2796,0
301361,2797,0
301458,2798,0
301465,2799,0
301544,2800,0
301551,2801,0
301649,2802,0
301707,2803,0
301753,2804,0
301845,2805,0
301924,2806,0
301974,2807,0
302043,2808,0
302084,2809,0
302185,2810,0
302246,2811,0
302396,2812,0
302450,2813,0
302458,2814,0
302586,2815,0
302681,2816,0
302709,2817,0
302721,2818,0
302737,2819,0
302852,2820,0
302929,2821,0
302951,2822,0
303029,2823,0
303069,2824,0
303106,2825,0
303130,2826,0
303259,2827,0
303359,2828,0
303403,2829,0
303659,2830,0
303669,2831,0
303741,2832,0
303910,2833,0
304054,2834,0
304072,2835,0
304138,2836,0
304149,2837,0
304177,2838,0
304203,2839,0
304220,2840,0
304285,2841,0
304296,2842,0
304338,2843,0
304350,2844,0
304351,2845,0
304441,2846,0
304499,2847,0
304518,2848,0
304570,2849,0
304605,2850,0
304620,2851,0
304730,2852,0
304751,2853,0
304948,2854,0
304996,2855,0
305020,2856,0
305094,2857,0
305155,2858,0
305187,2859,0
305247,2860,0
305249,2861,0
305311,2862,0
305342,2863,0
305352,2864,0
305439,2865,0
305585,2866,0
305692,2867,0
305695,2868,0
305702,2869,0
305717,2870,0
305729,2871,0
305868,2872,0
305887,2873,0
305896,2874,0
305907,2875,0
306051,2876,0
306180,2877,0
306241,2878,0
306285,2879,0
306304,2880,0
306360,2881,0
306397,2882,0
306415,2883,0
306433,2884,0
306603,2885,0
306634,2886,0
306665,2887,0
306795,2888,0
307164,2889,0
307178,2890,0
307221,2891,0
307253,2892,0
307266,2893,0
307330,2894,0
307379,2895,0
307426,2896,0
307569,2897,0
307570,2898,0
307579,2899,0
307634,2900,0
307664,2901,0
307748,2902,0
307775,2903,0
308005,2904,0
308108,2905,0
308152,2906,0
308159,2907,0
308162,2908,0
308191,2909,0
308199,2910,0
308256,2911,0
308326,2912,0
308438,2913,0
308487,2914,0
308589,2915,0
308624,2916,0
308737,2917,0
308745,2918,0
308762,2919,0
308789,2920,0
308798,2921,0
308814,2922,0
308887,2923,0
308926,2924,0
308936,2925,0
308975,2926,0
308999,2927,0
309280,2928,0
309424,2929,0
309436,2930,0
309443,2931,0
309577,2932,0
309608,2933,0
309617,2934,0
309657,2935,0
309751,2936,0
309773,2937,0
309802,2938,0
309889,2939,0
309947,2940,0
310000,2941,0
310097,2942,0
310108,2943,0
310113,2944,0
310214,2945,0
310287,2946,0
310296,2947,0
310346,2948,0
310371,2949,0
310458,2950,0
310537,2951,0
310563,2952,0
310580,2953,0
310626,2954,0
310685,2955,0
310706,2956,0
310981,2957,0
311019,2958,0
311089,2959,0
311120,2960,0
311130,2961,0
311236,2962,0
311252,2963,0
311320,2964,0
311361,2965,0
311368,2966,0
311383,2967,0
311494,2968,0
311532,2969,0
311557,2970,0
311684,2971,0
311703,2972,0
311833,2973,0
312075,2974,0
312202,2975,0
312335,2976,0
312351,2977,0
312426,2978,0
312474,2979,0
312496,2980,0
312560,2981,0
312592,2982,0
312703,2983,0
312712,2984,0
312742,2985,0
312762,2986,0
312771,2987,0
312809,2988,0
312849,2989,0
312872,2990,0
312914,2991,0
312933,2992,0
312937,2993,0
312952,2994,0
312991,2995,0
313083,2996,0
313175,2997,0
313176,2998,0
313191,2999,0
313223,3000,0
313231,3001,0
313442,3002,0
313454,3003,0
313468,3004,0
313545,3005,0
313626,3006,0
313642,3007,0
313691,3008,0
313700,3009,0
313724,3010,0
313769,3011,0
313825,3012,0
313832,3013,0
313849,3014,0
313860,3015,0
313893,3016,0
313905,3017,0
314077,3018,0
314089,3019,0
314202,3020,0
314277,3021,0
314334,3022,0
314336,3023,0
314364,3024,0
314391,3025,0
314423,3026,0
314447,3027,0
314466,3028,0
314530,3029,0
314588,3030,0
314704,3031,0
314919,3032,0
315020,3033,0
315079,3034,0
315101,3035,0
315159,3036,0
315173,3037,0
315209,3038,0
315328,3039,0
315563,3040,0
315589,3041,0
315606,3042,0
315615,3043,0
315629,3044,0
315662,3045,0
315745,3046,0
315754,3047,0
315815,3048,0
315819,3049,0
315957,3050,0
315961,3051,0
315971,3052,0
316115,3053,0
316171,3054,0
316199,3055,0
316243,3056,0
316252,3057,0
316253,3058,0
316307,3059,0
316308,3060,0
316353,3061,0
316444,3062,0
316473,3063,0
316480,3064,0
316497,3065,0
316555,3066,0
316589,3067,0
316639,3068,0
316652,3069,0
316707,3070,0
316773,3071,0
316805,3072,0
316901,3073,0
316918,3074,0
317009,3075,0
317022,3076,0
317130,3077,0
317144,3078,0
317173,3079,0
317288,3080,0
317299,3081,0
317309,3082,0
317326,3083,0
317350,3084,0
317410,3085,0
317426,3086,0
317463,3087,0
317481,3088,0
317506,3089,0
317508,3090,0
317510,3091,0
317821,3092,0
317866,3093,0
317887,3094,0
317907,3095,0
318027,3096,0
318089,3097,0
318144,3098,0
318163,3099,0
318249,3100,0
318443,3101,0
318451,3102,0
318456,3103,0
318500,3104,0
318579,3105,0
318615,3106,0
318627,3107,0
318729,3108,0
318812,3109,0
318813,3110,0
318880,3111,0
319026,3112,0
319074,3113,0
319160,3114,0
319176,3115,0
319200,3116,0
319248,3117,0
319282,3118,0
319333,3119,0
319370,3120,0
319409,3121,0
319436,3122,0
319566,3123,0
319608,3124,0
319634,3125,0
319638,3126,0
319767,3127,0
319785,3128,0
319803,3129,0
319860,3130,0
319897,3131,0
319934,3132,0
319963,3133,0
319980,3134,0
320002,3135,0
320076,3136,0
320123,3137,0
320149,3138,0
320165,3139,0
320182,3140,0
320214,3141,0
320251,3142,0
320258,3143,0
320284,3144,0
320296,3145,0
320320,3146,0
320326,3147,0
320359,3148,0
320397,3149,0
320585,3150,0
320618,3151,0
320624,3152,0
320683,3153,0
320690,3154,0
320795,3155,0
320822,3156,0
320834,3157,0
320881,3158,0
320917,3159,0
320975,3160,0
321064,3161,0
321184,3162,0
321204,3163,0
321257,3164,0
321286,3165,0
321381,3166,0
321531,3167,0
321559,3168,0
321602,3169,0
321606,3170,0
321732,3171,0
321742,3172,0
321954,3173,0
322010,3174,0
322055,3175,0
322085,3176,0
322135,3177,0
322192,3178,0
322365,3179,0
322379,3180,0
322468,3181,0
322478,3182,0
322537,3183,0
322620,3184,0
322696,3185,0
322795,3186,0
322798,3187,0
322964,3188,0
323038,3189,0
323073,3190,0
323115,3191,0
323150,3192,0
323248,3193,0
323257,3194,0
323334,3195,0
323378,3196,0
323418,3197,0
323428,3198,0
323442,3199,0
323497,3200,0
323505,3201,0
323520,3202,0
323643,3203,0
323703,3204,0
323814,3205,0
323851,3206,0
323877,3207,0
323895,3208,0
323904,3209,0
323945,3210,0
323946,3211,0
324016,3212,0
324112,3213,0
324139,3214,0
324146,3215,0
324319,3216,0
324338,3217,0
324397,3218,0
324436,3219,0
324544,3220,0
324582,3221,0
324610,3222,0
324637,3223,0
324679,3224,0
324793,3225,0
324827,3226,0
324900,3227,0
324911,3228,0
324969,3229,0
325022,3230,0
325068,3231,0
325071,3232,0
325149,3233,0
325168,3234,0
325178,3235,0
325237,3236,0
325241,3237,0
325283,3238,0
325338,3239,0
325442,3240,0
325462,3241,0
325528,3242,0
325582,3243,0
325610,3244,0
325619,3245,0
325714,3246,0
325743,3247,0
325754,3248,0
325756,3249,0
325772,3250,0
325773,3251,0
325779,3252,0
325840,3253,0
326051,3254,0
326107,3255,0
326170,3256,0
326198,3257,0
326230,3258,0
326239,3259,0
326244,3260,0
326314,3261,0
326504,3262,0
326545,3263,0
326576,3264,0
326704,3265,0
326719,3266,0
326771,3267,0
326881,3268,0
326942,3269,0
326946,3270,0
326952,3271,0
326954,3272,0
327081,3273,0
327127,3274,0
327149,3275,0
327153,3276,0
327193,3277,0
327289,3278,0
327299,3279,0
327377,3280,0
327399,3281,0
327509,3282,0
327534,3283,0
327541,3284,0
327565,3285,0
327599,3286,0
327656,3287,0
327664,3288,0
327737,3289,0
327770,3290,0
327798,3291,0
327806,3292,0
327831,3293,0
327834,3294,0
327861,3295,0
327941,3296,0
328017,3297,0
328018,3298,0
328038,3299,0
328048,3300,0
328157,3301,0
328175,3302,0
328213,3303,0
328214,3304,0
328220,3305,0
328248,3306,0
328268,3307,0
328297,3308,0
328369,3309,0
328391,3310,0
328400,3311,0
328409,3312,0
328433,3313,0
328440,3314,0
328443,3315,0
